Temperatura_C,Humedad_Aire_PCT,Humedad_Suelo_PCT,Luz_Analog,Nivel_Tanque_PCT,Bomba_Agua,Luz_UV_PWM
21.4,73.9,57.9,3343,56.2,0,46
25.9,76.0,4.2,1925,40.9,0,135
29.6,68.0,58.7,1037,77.3,0,190
25.2,66.7,27.5,3442,40.4,0,40
18.9,64.7,3.2,3183,68.4,1,56
18.9,69.6,82.1,1402,10.1,0,167
29.4,71.0,27.6,2361,13.3,0,107
21.6,72.6,79.7,1438,14.0,0,165
19.1,65.1,28.8,3811,4.6,0,17
25.2,79.0,19.4,484,54.1,1,224
25.5,63.4,97.4,168,79.4,0,244
25.8,79.3,36.2,2935,61.0,1,72
21.2,60.3,60.1,802,57.5,0,205
18.2,69.6,61.0,245,68.1,0,239
29.6,66.7,56.0,2313,34.0,0,110
21.0,69.0,91.5,848,36.2,0,202
26.1,71.4,67.4,2290,31.4,0,112
26.5,68.7,40.4,2025,71.2,1,128
25.3,68.3,86.2,1693,16.2,0,149
21.8,74.7,18.1,3371,1.3,0,45
21.3,73.7,54.4,4022,59.6,0,4
25.2,76.7,95.1,1350,94.2,0,170
28.4,65.0,62.5,529,60.9,0,222
29.4,72.2,81.7,1618,78.3,0,154
19.3,71.7,65.4,846,67.3,0,202
19.9,67.4,83.9,3814,49.7,0,17
29.3,69.7,94.4,3051,71.8,0,65
26.8,66.3,27.3,2389,82.4,1,106
28.6,62.8,17.0,1788,22.5,0,143
20.4,64.3,48.4,1702,33.6,0,149
25.1,62.1,70.2,3625,22.4,0,29
26.4,73.7,22.7,3320,45.2,0,48
26.2,73.2,0.4,759,88.5,1,207
22.9,79.0,34.3,4021,34.5,0,4
18.2,74.6,96.9,1403,37.4,0,167
25.0,61.0,69.5,797,86.0,0,205
21.0,77.7,40.1,531,51.5,1,221
23.4,77.3,19.3,1917,53.5,1,135
29.5,68.9,35.6,863,86.1,1,201
22.8,71.7,17.0,3452,49.1,0,40
28.1,79.5,10.6,41,68.2,1,252
20.3,70.6,90.7,3416,8.6,0,42
26.1,78.1,99.8,598,17.9,0,217
29.7,61.7,16.4,3332,40.4,0,47
19.2,63.8,5.5,305,49.5,0,236
18.1,68.8,33.0,808,96.6,1,204
23.2,71.7,46.2,2909,97.1,1,73
19.1,76.3,20.5,1263,85.1,1,176
27.0,79.8,30.1,678,31.6,0,212
29.0,67.8,20.1,3384,96.4,1,44
23.2,60.9,77.4,730,68.9,0,209
21.1,76.0,71.3,2488,39.3,0,100
23.2,72.1,63.5,2025,70.2,0,128
26.7,64.0,38.7,932,1.7,0,196
18.1,69.9,90.9,902,14.6,0,198
25.1,74.8,97.0,132,83.0,0,246
25.4,75.4,17.4,2766,64.6,1,82
25.7,70.0,22.3,2098,36.4,0,124
20.9,66.1,52.6,2665,50.1,0,89
26.6,79.5,9.1,391,90.5,1,230
19.1,73.3,43.6,2743,63.2,1,84
20.4,68.2,58.2,3784,39.8,0,19
28.5,65.6,52.2,2570,12.0,0,94
26.9,74.6,33.1,3837,29.4,0,16
18.2,64.8,54.2,507,97.8,0,223
21.0,63.4,95.9,1685,43.7,0,150
20.6,70.6,20.6,2401,47.2,0,105
21.2,65.8,65.5,2914,49.9,0,73
21.0,72.6,4.3,3020,88.4,1,66
18.8,62.4,6.6,1418,60.4,1,166
23.5,73.1,55.2,955,69.4,0,195
26.8,65.7,10.5,95,38.9,0,249
25.3,60.0,2.2,105,2.9,0,248
26.1,62.5,17.2,4090,93.1,1,0
19.0,78.7,56.5,3726,94.9,0,22
29.4,77.3,70.3,677,94.9,0,212
28.1,64.7,20.2,2560,94.4,1,95
27.7,75.6,66.8,3629,81.5,0,29
27.9,72.2,18.2,3313,68.5,1,48
29.2,79.4,61.3,855,84.5,0,201
24.5,67.5,41.2,1962,60.1,1,132
20.4,73.6,65.4,3559,13.4,0,33
25.4,61.3,99.5,789,39.1,0,205
26.9,67.9,93.8,514,97.1,0,222
26.9,79.3,0.4,3725,35.1,0,23
24.3,70.8,88.5,2945,86.8,0,71
18.8,65.8,6.6,1084,9.3,0,187
22.5,62.4,95.3,3487,33.4,0,37
29.0,74.1,28.2,1007,35.1,0,192
25.0,72.9,38.2,1317,5.2,0,172
24.5,67.5,9.2,2784,11.9,0,81
21.2,79.0,11.2,2349,19.3,0,108
22.4,60.4,72.7,3241,83.8,0,53
28.7,66.1,94.4,2693,6.3,0,87
26.0,78.4,61.1,3112,29.9,0,61
27.4,66.4,71.6,2278,1.0,0,113
23.5,65.0,76.2,1432,69.6,0,165
25.6,70.7,26.3,2785,62.0,1,81
21.0,76.5,4.5,3722,64.5,1,23
26.5,62.1,0.2,3693,37.4,0,25
23.1,78.9,35.1,3044,20.8,0,65
23.3,75.9,24.1,296,72.0,1,236
25.8,63.6,6.2,454,81.1,1,226
29.2,74.2,18.0,3128,13.9,0,60
18.8,67.7,12.4,941,48.7,0,196
27.9,68.0,91.5,3706,24.9,0,24
21.5,75.7,14.0,239,16.8,0,240
23.3,79.3,53.8,1621,73.4,0,154
18.3,62.5,59.3,3247,53.8,0,52
21.6,68.4,54.3,3134,21.6,0,59
24.0,69.6,9.9,2598,31.0,0,93
18.7,67.5,31.9,2185,96.7,1,118
23.9,67.3,5.1,4052,84.9,1,2
29.1,61.0,39.6,453,88.0,1,226
19.3,73.7,18.9,3824,46.0,0,16
27.2,68.7,56.2,3520,62.4,0,35
22.9,63.9,69.3,1249,37.7,0,177
25.9,76.3,53.2,2490,7.8,0,99
21.1,76.1,43.4,3277,40.1,0,50
19.9,69.7,38.7,3747,59.4,1,21
19.9,66.0,84.2,2074,28.7,0,125
18.8,72.8,21.9,2504,84.8,1,99
20.2,65.8,73.4,694,15.1,0,211
26.0,64.7,75.7,709,36.7,0,210
28.6,74.6,41.9,2014,12.5,0,129
27.8,60.8,29.7,848,40.5,0,202
26.2,61.9,47.1,948,4.0,0,195
19.3,60.1,9.3,106,27.3,0,248
21.5,63.1,4.6,2491,40.1,0,99
21.7,61.4,11.2,1724,47.8,0,147
21.0,79.9,18.7,2083,54.4,1,125
24.2,65.8,50.4,596,27.5,0,217
24.4,63.0,84.9,154,52.3,0,245
22.3,64.8,23.6,3240,50.9,1,53
22.2,78.7,93.5,795,31.6,0,205
27.9,70.4,95.5,271,83.0,0,238
27.5,67.3,95.9,1570,54.6,0,157
21.7,77.5,83.8,1443,33.2,0,165
29.0,67.9,36.4,1207,94.7,1,179
29.4,66.7,7.3,1634,84.5,1,153
21.9,64.1,56.9,1260,98.3,0,176
22.3,67.6,55.9,1938,69.2,0,134
24.1,66.3,85.0,1532,37.8,0,159
29.3,73.5,99.6,3512,28.1,0,36
28.5,65.8,50.8,3028,66.3,0,66
19.2,71.5,34.5,121,98.1,1,247
22.7,61.3,18.6,1440,62.7,1,165
24.6,63.8,0.5,3606,88.2,1,30
24.0,68.1,50.9,1398,32.9,0,167
20.3,78.7,55.6,3646,40.7,0,27
28.3,67.5,82.5,3397,90.6,0,43
26.1,73.3,50.5,1503,75.7,0,161
28.1,65.1,91.6,149,98.1,0,245
28.3,62.5,62.8,706,77.5,0,211
27.0,61.2,84.0,3042,44.9,0,65
23.3,66.1,14.8,1615,53.1,1,154
25.3,63.2,85.5,1513,90.1,0,160
19.9,63.5,67.5,3898,55.2,0,12
26.1,75.2,17.0,2200,25.5,0,118
20.2,60.3,19.0,3088,43.6,0,62
26.3,71.2,92.7,2598,51.6,0,93
20.8,67.6,3.2,844,9.7,0,202
19.4,70.1,46.3,3419,74.4,1,42
20.0,71.3,31.3,3530,10.9,0,35
18.0,66.3,66.5,3273,40.5,0,51
26.6,65.9,84.0,3494,80.5,0,37
26.8,74.7,36.0,2327,46.8,0,110
24.2,77.4,42.7,2469,84.2,1,101
19.9,63.9,98.2,3671,34.2,0,26
19.0,62.0,78.4,3040,95.8,0,65
18.2,78.0,89.7,3536,20.9,0,34
20.0,67.0,43.9,1976,3.8,0,131
28.7,71.0,23.4,1835,87.2,1,140
20.9,67.2,41.2,803,75.2,1,204
22.3,62.5,71.6,354,23.2,0,232
19.3,71.8,10.9,1605,98.5,1,155
20.7,70.5,27.0,377,50.2,1,231
24.2,64.1,4.7,3195,95.1,1,56
25.3,69.0,43.2,2127,50.5,1,122
20.9,75.9,82.7,1580,47.2,0,156
18.7,71.8,2.5,987,44.9,0,193
22.7,61.9,67.5,232,33.5,0,240
20.8,71.0,93.2,3551,53.4,0,33
20.6,74.1,23.7,153,45.3,0,245
29.5,75.9,69.4,906,3.7,0,198
25.4,72.6,97.5,3763,26.0,0,20
24.7,63.1,96.2,3480,21.3,0,38
23.0,74.2,23.5,3102,86.7,1,61
23.1,73.5,10.0,1620,59.9,1,154
24.5,60.5,14.8,3628,76.4,1,29
26.4,68.2,70.2,3574,95.7,0,32
26.4,66.7,72.6,2418,64.4,0,104
20.1,73.4,67.4,322,98.3,0,234
24.0,64.3,33.6,331,31.2,0,234
22.9,71.8,17.0,242,18.6,0,239
28.4,78.3,58.1,3623,40.3,0,29
25.6,76.0,48.4,429,47.1,0,228
24.4,78.4,72.9,1205,89.5,0,179
19.4,79.6,44.1,2856,56.0,1,77
25.3,60.2,33.9,1496,29.2,0,161
19.4,72.5,29.3,2423,74.3,1,104
22.0,68.3,21.1,80,50.6,1,250
19.7,77.2,26.6,1573,16.2,0,157
26.3,65.0,9.5,3939,57.7,1,9
20.5,79.6,34.7,419,91.1,1,228
22.7,72.3,3.7,466,84.3,1,225
28.7,75.9,18.6,3499,58.7,1,37
20.5,61.7,74.7,1080,37.7,0,187
24.1,63.7,32.5,3393,8.7,0,43
23.0,75.2,66.8,2000,47.0,0,130
18.2,60.4,71.7,1565,75.2,0,157
27.5,76.3,58.1,1518,36.0,0,160
18.8,60.3,95.9,3337,23.5,0,47
23.7,73.1,2.1,3298,93.1,1,49
24.7,67.3,73.9,2876,82.2,0,75
25.5,72.2,95.9,4030,63.8,0,4
26.3,73.9,86.2,2035,13.7,0,128
21.0,66.8,16.8,803,14.5,0,204
18.1,62.2,32.7,1077,10.3,0,187
26.7,61.4,17.2,1632,61.6,1,153
24.4,71.8,60.1,1984,11.6,0,131
28.0,70.4,71.2,3025,84.3,0,66
27.9,74.8,31.7,3,99.3,1,254
28.1,70.2,54.0,3510,36.6,0,36
23.8,68.4,69.1,3381,45.4,0,44
22.0,68.0,42.1,1902,71.2,1,136
27.5,60.5,85.4,602,93.7,0,217
23.4,66.7,77.2,3160,89.4,0,58
20.2,79.5,6.5,2367,5.8,0,107
28.3,77.5,62.1,1398,16.9,0,167
28.6,66.6,23.5,3675,75.5,1,26
23.6,71.8,55.8,500,68.9,0,223
18.9,76.9,95.7,1685,13.3,0,150
22.7,68.8,87.9,3305,50.2,0,49
27.6,60.4,40.5,3992,78.1,1,6
28.8,61.5,29.2,3408,21.9,0,42
20.4,70.2,23.4,2618,87.1,1,91
18.8,79.4,53.3,184,5.3,0,243
28.5,73.9,11.4,3509,78.2,1,36
22.7,61.4,54.9,2603,61.6,0,92
24.5,63.8,0.1,3251,31.5,0,52
29.6,75.4,32.4,3147,72.1,1,59
18.8,76.8,22.0,3727,78.2,1,22
25.8,72.4,97.1,3684,93.4,0,25
18.9,72.9,72.7,2940,36.8,0,71
22.5,60.6,35.0,1295,68.6,1,174
27.6,76.6,9.3,4048,60.3,1,2
23.2,75.8,51.7,54,52.5,0,251
30.0,65.2,21.3,1724,89.0,1,147
24.7,74.2,53.6,2910,0.3,0,73
21.9,64.3,83.5,1870,28.2,0,138
20.6,60.8,61.6,76,53.8,0,250
22.2,64.0,63.4,2343,17.8,0,109
22.5,63.6,54.1,3290,90.8,0,50
18.8,66.8,92.7,3348,64.8,0,46
22.4,68.4,93.2,1601,47.8,0,155
23.6,70.2,51.3,1671,81.5,0,150
26.7,69.5,30.6,2793,45.1,0,81
25.9,65.4,46.0,1734,55.9,1,147
26.5,60.6,18.7,3337,0.3,0,47
18.1,72.1,63.6,4024,36.6,0,4
20.6,67.9,50.0,2947,13.9,0,71
25.9,66.0,10.3,2090,69.0,1,124
23.8,77.3,19.8,1384,47.9,0,168
18.1,74.9,48.0,1251,30.2,0,177
27.7,77.2,88.8,2274,46.8,0,113
27.3,69.9,56.6,1086,21.0,0,187
24.6,62.6,68.2,170,92.5,0,244
18.8,73.9,33.9,3010,5.4,0,67
27.2,64.1,57.1,2809,86.5,0,80
25.0,68.8,44.7,2897,51.1,1,74
27.4,61.3,65.9,3833,61.9,0,16
27.0,76.5,5.1,2354,30.3,0,108
27.6,62.5,49.3,1773,96.7,1,144
24.2,78.1,29.6,2615,28.2,0,92
19.7,77.3,32.6,3754,58.9,1,21
26.1,69.3,96.1,3991,99.3,0,6
25.4,74.9,18.3,3039,88.1,1,65
26.9,72.4,31.1,2081,53.6,1,125
20.0,76.1,51.0,826,99.0,0,203
20.3,68.6,86.3,1665,70.1,0,151
28.7,75.7,41.7,129,20.9,0,246
27.0,69.2,74.4,1417,40.6,0,166
28.9,78.8,85.6,1174,33.4,0,181
27.1,69.7,31.0,2702,34.4,0,86
25.2,69.3,39.3,2677,76.0,1,88
25.8,75.7,35.7,3787,58.4,1,19
28.7,76.4,83.3,1407,3.8,0,167
24.9,71.1,4.4,3818,87.7,1,17
25.6,63.6,30.8,1040,29.7,0,190
19.9,69.4,67.9,593,99.7,0,218
23.7,79.4,56.5,1037,95.4,0,190
26.6,75.1,43.6,2128,94.1,1,122
21.3,76.2,54.0,3278,81.1,0,50
20.4,60.7,19.8,203,22.1,0,242
21.8,69.4,43.1,3450,53.3,1,40
20.9,72.9,50.2,1807,22.4,0,142
20.6,76.6,90.1,1567,26.0,0,157
23.1,61.0,26.1,22,61.1,1,253
28.9,77.0,86.8,2661,4.1,0,89
24.1,71.0,64.4,3233,96.9,0,53
20.3,63.9,2.0,1633,91.9,1,153
18.9,66.3,72.5,2191,38.1,0,118
26.4,65.6,3.6,4001,51.5,1,5
22.6,70.6,99.7,103,46.6,0,248
27.9,61.0,87.3,1405,88.2,0,167
25.9,63.2,29.7,1478,68.9,1,162
27.6,76.3,25.7,3488,27.8,0,37
21.3,62.7,38.1,2371,44.7,0,107
26.3,64.7,35.6,1194,42.9,0,180
21.2,69.1,37.2,575,95.9,1,219
29.3,70.3,31.8,3827,17.5,0,16
25.6,75.3,62.1,1606,9.0,0,154
21.9,68.9,16.4,273,88.1,1,238
21.2,75.8,84.6,451,89.7,0,226
20.3,72.4,81.2,2928,87.2,0,72
26.3,62.3,47.6,124,51.1,1,247
20.6,63.1,85.3,3454,66.0,0,39
25.1,68.7,24.7,2364,56.3,1,107
21.2,67.9,1.8,1866,6.9,0,138
25.9,74.9,61.9,2154,59.6,0,120
27.8,71.6,45.8,1683,1.4,0,150
27.3,67.8,56.7,906,32.5,0,198
27.1,63.4,89.9,3534,93.2,0,34
20.3,64.5,97.0,429,30.4,0,228
19.1,71.5,63.4,2751,94.0,0,83
26.4,68.5,76.4,3408,25.0,0,42
22.4,70.3,8.4,3809,31.5,0,17
23.2,63.4,16.1,3825,62.8,1,16
18.4,73.3,73.3,3567,76.2,0,32
21.1,77.1,43.1,3019,50.1,1,67
18.4,65.2,44.6,361,88.2,1,232
28.6,69.8,30.9,795,4.0,0,205
20.9,79.5,60.7,431,92.2,0,228
24.7,66.7,18.5,2722,19.6,0,85
18.5,71.9,62.7,1543,88.4,0,158
26.0,61.8,17.4,858,40.1,0,201
21.9,72.1,6.4,1429,83.3,1,166
28.8,61.8,33.0,3061,67.2,1,64
28.7,79.2,23.1,3448,17.6,0,40
21.9,74.3,88.9,3223,91.8,0,54
28.8,75.8,5.5,1345,24.6,0,171
30.0,74.1,17.7,1630,24.4,0,153
27.9,71.8,54.9,3285,81.4,0,50
28.1,69.0,48.1,575,10.6,0,219
21.0,77.2,4.6,1088,22.2,0,187
24.9,79.1,0.7,892,50.4,1,199
18.8,70.0,98.8,269,83.0,0,238
19.1,78.6,65.9,3608,14.7,0,30
30.0,71.7,36.5,2019,54.8,1,129
21.9,70.8,47.0,1123,71.1,1,185
27.0,69.1,26.7,3176,86.1,1,57
27.7,64.2,34.5,3202,93.6,1,55
28.3,60.1,64.9,3460,78.5,0,39
30.0,64.8,88.3,3392,65.3,0,43
20.9,70.2,18.4,437,43.4,0,227
18.5,67.6,84.0,1042,11.2,0,190
22.9,69.0,12.2,2272,71.0,1,113
19.6,79.6,21.5,1641,99.3,1,152
18.3,67.0,3.7,3637,73.7,1,28
22.3,69.0,14.1,3037,1.7,0,65
27.4,62.7,91.7,2507,49.6,0,98
24.8,61.0,45.9,2441,61.5,1,102
21.8,75.5,7.8,3297,69.0,1,49
25.9,71.4,96.0,2959,72.0,0,70
20.8,75.2,87.9,1383,55.8,0,168
18.2,63.0,75.5,1453,22.3,0,164
27.2,71.4,93.3,3996,94.2,0,6
25.5,65.1,22.0,14,69.7,1,254
27.1,64.6,83.6,2607,23.7,0,92
18.5,60.2,69.0,1674,32.2,0,150
28.0,62.6,87.0,1003,92.2,0,192
25.4,66.2,79.7,3617,88.7,0,29
24.8,62.3,34.6,4003,40.5,0,5
25.5,79.7,77.4,2461,3.8,0,101
28.4,66.2,26.2,1378,4.8,0,169
25.0,62.6,32.9,1480,28.4,0,162
25.0,64.0,10.8,1745,62.9,1,146
29.9,71.8,93.5,3602,58.4,0,30
27.1,61.3,29.1,3046,63.4,1,65
23.3,77.2,52.1,3267,71.7,0,51
26.5,79.2,39.1,1861,1.9,0,139
22.7,64.9,96.0,114,10.5,0,247
20.7,69.0,33.5,3488,35.9,0,37
25.2,60.4,77.9,1375,15.5,0,169
29.1,72.8,85.5,975,7.5,0,194
29.1,68.3,43.6,3146,64.1,1,59
22.1,65.4,37.8,1685,81.5,1,150
24.3,64.1,74.8,2083,75.3,0,125
20.5,73.1,91.3,2289,81.7,0,112
29.9,68.3,75.5,1686,66.6,0,150
29.8,63.6,22.7,62,73.5,1,251
25.8,73.8,88.8,2713,27.2,0,86
27.7,71.3,38.8,508,99.3,1,223
26.6,77.2,57.6,187,18.3,0,243
25.1,62.3,83.1,2782,21.4,0,81
18.6,75.7,18.8,92,28.9,0,249
23.5,73.5,78.5,4,97.5,0,254
26.1,62.3,59.6,3509,98.8,0,36
26.1,73.9,89.3,3237,79.5,0,53
22.5,68.8,17.2,3517,62.9,1,35
29.3,78.9,42.1,2072,52.0,1,125
20.0,62.8,83.3,2555,97.1,0,95
24.0,72.9,1.9,97,69.6,1,248
26.3,67.6,11.2,1291,94.5,1,174
26.4,79.1,99.1,2709,31.7,0,86
25.8,66.6,28.0,3464,33.4,0,39
21.3,79.2,97.6,1787,85.5,0,143
19.9,78.0,18.3,3667,15.0,0,26
25.6,65.4,36.1,1308,94.6,1,173
25.2,76.1,75.3,683,50.7,0,212
20.2,79.9,65.8,3804,92.6,0,18
26.5,65.1,58.1,1132,33.7,0,184
23.5,68.7,53.0,26,71.6,0,253
26.0,70.4,84.3,1781,48.3,0,144
28.0,65.9,23.5,2102,62.7,1,124
20.0,60.3,44.2,4048,50.4,1,2
18.2,64.4,15.5,3204,96.7,1,55
27.3,65.6,59.6,3123,69.2,0,60
25.3,68.9,25.1,3564,25.1,0,33
26.4,63.4,33.4,3836,91.0,1,16
28.1,77.5,47.1,780,29.4,0,206
27.6,74.1,2.7,2345,37.2,0,108
29.5,61.7,9.2,3470,10.2,0,38
24.4,73.0,68.6,1614,90.0,0,154
23.9,73.1,42.9,1041,28.6,0,190
22.8,79.1,86.5,2865,25.9,0,76
19.8,60.1,69.5,1793,92.0,0,143
24.9,65.0,0.8,854,80.6,1,201
21.3,78.6,61.7,1642,14.1,0,152
29.1,78.6,9.4,1932,76.9,1,134
25.0,74.4,78.1,2026,91.3,0,128
25.1,75.3,99.2,1987,7.9,0,131
22.3,61.8,53.1,2606,82.5,0,92
18.6,70.3,68.3,1269,54.7,0,175
18.4,64.6,23.7,2550,66.9,1,96
23.1,63.6,43.8,1112,49.3,0,185
19.0,76.2,85.6,2250,69.8,0,114
25.3,62.7,16.7,2993,3.4,0,68
28.6,69.4,26.6,239,76.3,1,240
28.6,78.8,44.5,489,3.3,0,224
25.9,63.7,71.2,3851,45.5,0,15
20.5,79.6,37.6,1036,15.1,0,190
28.4,79.9,92.8,2696,82.4,0,87
28.6,71.1,9.4,1338,31.4,0,171
20.4,63.4,37.1,2036,45.4,0,128
26.8,66.3,70.9,684,42.9,0,212
21.4,68.5,22.6,3813,77.3,1,17
27.6,66.2,65.6,3269,48.1,0,51
30.0,65.6,16.4,2026,78.9,1,128
18.4,79.4,5.6,2290,7.4,0,112
28.8,63.1,12.1,2554,19.2,0,95
25.5,74.7,93.0,3114,55.2,0,61
29.7,60.0,55.2,3401,94.7,0,43
23.6,71.9,79.6,3862,7.5,0,14
28.2,78.3,33.3,1614,4.3,0,154
18.7,65.8,59.3,3500,15.7,0,37
22.0,63.7,49.5,3862,64.1,1,14
18.8,73.0,94.6,1767,39.9,0,144
29.7,74.3,74.8,612,82.6,0,216
27.8,73.8,73.1,161,7.2,0,244
28.2,66.4,4.6,655,19.6,0,214
29.3,65.0,55.0,3006,30.0,0,67
19.0,79.1,46.7,620,62.7,1,216
22.6,78.5,92.8,3506,68.5,0,36
18.9,69.1,25.7,1256,12.4,0,176
20.5,76.9,27.0,2158,94.4,1,120
20.8,69.0,41.1,1951,34.1,0,133
23.6,68.5,24.3,2981,71.3,1,69
21.2,63.1,12.9,1255,52.4,1,176
19.2,68.5,85.7,1975,22.3,0,132
20.0,70.7,55.8,749,84.6,0,208
19.8,60.5,86.1,708,81.8,0,210
29.7,68.9,83.1,2320,39.6,0,110
27.1,75.6,28.2,1621,58.9,1,154
29.6,73.6,54.8,2854,25.8,0,77
23.3,72.7,8.3,40,69.0,1,252
21.3,78.2,91.5,559,30.9,0,220
27.6,60.4,40.4,465,84.4,1,226
21.9,71.1,39.4,3995,21.7,0,6
21.6,75.7,30.3,1100,1.5,0,186
20.8,70.8,46.1,1713,26.9,0,148
19.6,66.5,25.2,489,19.1,0,224
21.1,62.7,37.5,3840,50.8,1,15
22.3,77.8,80.0,116,20.4,0,247
26.1,69.4,83.4,2481,76.3,0,100
18.8,77.6,30.4,3090,24.1,0,62
20.5,71.7,46.9,3041,70.7,1,65
27.7,73.5,87.4,1594,57.8,0,155
19.8,76.1,5.3,195,98.6,1,242
22.1,73.2,88.9,618,100.0,0,216
28.4,68.0,21.9,1474,87.0,1,163
19.9,70.3,67.9,2472,76.0,0,101
19.0,76.1,58.3,3465,38.6,0,39
23.8,67.5,55.3,1307,75.3,0,173
21.6,67.8,85.9,33,95.7,0,252
24.8,61.9,10.2,2342,2.3,0,109
27.6,78.3,34.7,3054,53.8,1,64
19.6,61.8,53.8,1274,21.8,0,175
25.0,73.0,81.1,3709,55.8,0,24
24.1,68.3,21.6,338,46.6,0,233
19.7,68.1,80.3,2665,57.6,0,89
25.5,73.6,40.0,3511,55.1,1,36
21.3,61.3,18.9,179,96.0,1,243
23.9,71.9,75.9,621,55.2,0,216
19.0,75.4,9.1,3299,84.6,1,49
23.5,76.6,51.5,1656,32.0,0,151
21.7,63.4,6.4,2666,43.8,0,88
27.9,77.9,35.6,642,47.0,0,215
18.7,73.1,60.1,2070,27.9,0,126
23.0,77.6,55.6,1680,38.0,0,150
23.5,69.7,40.5,1350,59.9,1,170
26.7,70.8,42.9,1177,58.0,1,181
24.9,78.4,22.7,618,63.6,1,216
26.0,78.0,45.6,1169,35.2,0,182
27.3,69.0,95.3,251,31.6,0,239
28.3,65.5,85.0,4077,61.2,0,1
21.8,67.9,14.5,301,13.3,0,236
24.5,67.8,3.0,3141,25.3,0,59
28.1,65.7,93.4,1566,4.2,0,157
29.9,65.4,52.7,3164,7.3,0,57
28.7,77.2,53.8,3720,24.3,0,23
22.5,61.4,78.1,3957,2.0,0,8
20.3,73.6,31.5,2210,24.5,0,117
23.9,63.5,48.2,3152,65.5,1,58
26.9,66.9,96.9,3899,6.1,0,12
23.9,61.2,67.2,3659,43.7,0,27
23.8,65.4,15.4,3134,91.3,1,59
28.1,75.4,13.3,611,79.1,1,216
22.3,77.7,20.4,3507,30.5,0,36
28.3,64.4,76.7,1071,92.5,0,188
22.9,69.3,29.5,2492,33.0,0,99
21.9,69.4,2.1,1943,7.3,0,134
23.4,77.5,94.4,73,99.4,0,250
27.1,75.3,17.0,2873,87.0,1,76
19.5,70.3,1.0,1727,46.6,0,147
20.4,73.4,23.7,541,66.6,1,221
29.4,76.9,23.5,156,67.1,1,245
20.1,60.2,42.2,3558,19.4,0,33
24.8,68.1,92.0,1289,20.0,0,174
25.0,78.1,87.9,255,47.0,0,239
23.9,74.8,45.7,3110,91.2,1,61
25.7,70.9,41.1,3126,1.0,0,60
20.8,70.6,55.5,1051,78.3,0,189
24.6,67.0,24.3,3985,5.8,0,6
22.5,70.4,5.2,936,47.8,0,196
25.9,73.1,93.9,2165,63.8,0,120
19.7,68.4,18.7,2417,68.7,1,104
24.9,74.3,19.8,2256,5.8,0,114
20.2,77.2,47.2,2634,41.9,0,90
21.3,63.1,49.2,3648,58.4,1,27
20.6,69.0,1.8,2896,6.6,0,74
20.2,68.2,14.8,1891,13.5,0,137
27.9,73.7,37.8,3683,66.4,1,25
21.4,65.0,68.4,1581,52.2,0,156
29.1,72.8,22.8,315,16.2,0,235
29.6,77.5,42.3,3464,53.5,1,39
24.9,68.4,55.7,4012,91.3,0,5
19.7,78.2,88.9,2491,1.6,0,99
22.5,79.9,32.6,3739,64.3,1,22
27.6,62.1,13.4,1775,7.4,0,144
22.4,64.7,48.9,3936,0.6,0,9
19.0,79.0,74.7,3330,15.1,0,47
24.7,79.2,11.0,1970,42.3,0,132
28.1,62.0,42.5,3719,80.2,1,23
27.6,60.3,1.8,3953,28.2,0,8
20.1,63.2,3.4,1221,62.6,1,178
26.1,79.9,48.3,1722,41.1,0,147
20.6,63.6,29.8,2675,23.4,0,88
20.6,70.1,84.5,2492,51.4,0,99
28.5,77.0,60.2,569,79.7,0,219
21.0,60.4,45.4,2629,83.2,1,91
21.2,72.1,40.8,2652,84.7,1,89
18.0,65.5,49.7,2788,33.9,0,81
28.4,77.2,4.0,907,79.3,1,198
27.5,65.7,89.3,648,21.2,0,214
25.5,73.7,99.8,1640,73.8,0,152
27.0,73.5,18.1,2352,94.8,1,108
19.8,64.4,12.0,338,1.4,0,233
23.5,60.7,14.4,528,44.0,0,222
22.2,68.2,66.1,2101,64.8,0,124
19.1,65.8,66.1,1135,70.2,0,184
23.8,76.2,84.8,2731,17.6,0,84
29.0,76.0,75.2,1951,97.2,0,133
18.5,69.1,45.0,418,61.5,1,228
21.5,72.1,61.3,4045,16.4,0,3
20.5,72.1,68.8,2352,2.1,0,108
20.9,76.5,51.3,3509,78.3,0,36
28.9,68.5,47.6,1679,8.0,0,150
23.6,65.5,64.5,84,14.1,0,249
23.6,65.3,55.7,3595,57.5,0,31
27.1,70.7,64.4,2299,60.4,0,111
19.9,69.0,61.3,1751,68.7,0,145
23.8,68.8,71.9,125,39.4,0,247
23.2,61.8,64.3,2657,77.4,0,89
25.2,74.4,52.0,3975,97.4,0,7
30.0,64.3,68.2,2027,27.1,0,128
27.2,63.9,44.9,1428,70.3,1,166
22.8,68.3,24.2,2351,92.8,1,108
27.9,64.6,0.1,3975,68.6,1,7
20.0,71.7,56.0,3099,68.1,0,62
18.4,67.4,59.1,2895,22.4,0,74
20.5,69.0,97.2,1289,53.5,0,174
22.1,70.7,36.1,3123,56.3,1,60
24.1,64.1,39.4,2702,70.0,1,86
25.4,63.1,20.2,643,99.7,1,214
28.9,77.6,7.1,2905,3.4,0,74
24.1,68.7,77.3,2558,6.5,0,95
24.0,68.2,25.0,2254,7.8,0,114
18.6,60.7,60.9,4067,74.3,0,1
18.4,70.0,68.8,4063,13.6,0,1
