temp_ambiente,temp_agua,humedad_ambiente,humedad_suelo,intensidad_luz,perfil,uv,riego
21.41,19.66,63.28,47.48,77.0,1,225,0
32.54,21.16,67.65,42.65,68.4,1,201,0
43.35,17.84,61.12,32.79,57.4,3,90,1
24.01,15.7,73.39,71.8,11.8,2,30,0
32.32,21.28,87.13,56.76,59.7,2,151,1
31.57,23.0,79.11,63.32,23.1,1,67,0
32.01,18.22,72.71,57.73,94.3,3,178,1
18.72,19.35,97.25,23.77,70.6,1,204,1
31.1,15.58,96.12,68.02,15.4,2,38,0
33.55,15.3,67.7,25.79,29.4,3,57,1
35.38,21.71,63.35,21.94,20.4,1,49,1
20.63,17.51,94.86,24.47,55.9,3,104,1
38.99,18.13,83.9,54.7,95.5,2,208,1
35.31,24.22,81.49,49.74,3.9,3,20,1
21.46,19.38,52.3,29.91,94.7,3,179,1
16.4,23.42,56.35,46.13,47.4,3,91,1
34.13,19.43,64.48,63.72,54.7,3,105,1
19.11,16.77,98.19,38.2,58.6,2,149,1
23.75,22.63,84.84,79.25,93.0,1,255,0
39.22,23.39,83.81,23.72,67.1,2,145,1
17.0,25.08,52.21,66.18,4.2,1,40,0
29.13,24.8,57.99,60.05,57.8,2,147,0
40.59,22.59,88.62,46.71,32.3,3,52,1
18.2,21.6,50.89,55.38,84.3,1,246,0
43.02,18.75,55.2,46.13,79.2,2,170,1
43.05,24.84,95.2,68.73,70.5,3,114,1
43.61,24.81,55.5,28.45,35.6,3,58,1
33.42,25.07,83.53,63.14,20.0,3,37,1
33.83,17.15,60.8,72.04,71.9,1,212,0
24.08,15.44,73.0,55.54,5.3,3,20,0
36.17,15.63,69.89,69.8,73.6,1,183,0
27.84,15.28,81.57,63.08,63.1,3,120,1
28.29,22.6,68.65,70.31,43.3,2,110,0
42.67,17.51,64.48,41.73,85.3,1,214,1
34.65,15.46,81.04,68.67,35.7,2,90,0
40.34,24.91,54.97,26.31,80.3,3,130,1
21.63,19.98,96.03,70.76,93.8,3,180,0
24.46,22.43,83.28,30.3,59.2,3,114,1
38.35,18.92,87.05,26.74,67.6,2,147,1
23.63,16.13,86.82,46.8,18.2,1,51,0
25.05,22.28,91.2,32.18,35.3,2,90,1
19.77,21.26,87.9,58.21,79.2,2,202,0
31.36,25.17,86.49,21.85,71.6,3,136,1
37.15,19.81,85.29,48.57,12.7,1,40,1
20.53,16.82,71.14,33.28,30.3,1,86,0
21.42,15.26,65.12,45.61,6.5,1,40,0
27.09,15.95,64.14,50.3,18.4,2,47,0
20.32,20.39,96.35,40.45,74.0,3,141,1
33.71,20.71,60.03,79.84,42.4,3,80,1
27.59,22.59,57.58,61.84,76.3,2,191,0
24.11,18.85,73.38,61.4,77.3,2,197,0
26.56,24.78,86.98,46.87,54.3,1,158,0
19.87,21.86,81.07,68.77,14.2,2,35,0
29.14,20.83,88.9,52.85,73.7,1,216,0
27.08,22.63,77.29,21.39,47.0,2,119,1
22.49,19.11,85.77,43.73,2.6,2,30,0
23.36,15.72,86.04,61.5,61.0,1,178,0
37.53,18.21,83.05,77.35,7.1,1,40,0
36.06,23.57,59.91,61.51,34.9,3,57,1
36.32,23.96,91.88,32.8,82.9,1,207,1
28.43,19.67,86.48,42.96,16.1,3,31,1
28.17,23.76,97.63,60.97,85.4,2,220,0
26.13,21.33,51.89,54.33,28.2,3,53,1
29.28,19.42,66.48,26.12,54.3,2,138,1
16.8,20.35,91.26,65.91,69.7,2,178,0
18.14,16.79,71.78,50.1,27.0,2,68,0
32.42,18.68,61.37,68.71,10.3,3,20,1
44.15,15.94,66.85,24.17,84.8,2,185,1
20.31,16.94,66.71,29.7,16.0,3,29,1
34.15,16.13,79.23,28.67,38.8,3,76,1
30.55,21.88,82.96,42.34,88.7,2,223,1
34.18,23.68,85.62,48.26,98.0,2,251,1
36.43,15.29,83.41,70.62,47.0,2,101,0
18.1,15.62,58.96,51.44,97.1,3,185,1
37.05,15.87,81.36,47.17,88.5,1,220,1
16.22,23.49,77.25,43.31,40.6,3,78,1
24.6,19.27,78.85,62.69,16.5,1,48,0
37.25,24.26,80.06,77.11,8.9,1,40,0
25.49,15.1,93.56,51.03,67.5,1,196,0
28.57,24.23,53.53,66.32,36.6,3,69,1
35.54,20.81,94.94,68.73,55.8,2,120,0
24.92,22.54,62.18,27.48,54.1,2,140,1
40.19,17.24,84.44,46.77,100.0,1,248,1
22.64,16.59,95.81,32.1,80.7,1,236,0
33.21,15.5,90.5,36.22,99.1,2,252,1
25.2,15.36,80.95,68.7,94.6,3,180,0
31.73,20.61,97.55,75.5,39.4,2,101,0
42.9,23.65,75.61,73.03,93.0,1,229,0
19.55,16.88,71.64,76.57,36.3,3,69,0
25.39,20.91,92.15,76.94,2.4,1,40,0
18.0,19.61,81.98,36.28,7.8,1,40,0
22.7,24.79,51.07,39.86,25.8,3,49,1
26.7,23.13,57.3,64.11,49.6,3,93,1
26.32,20.76,93.85,77.86,23.0,2,57,0
37.25,18.2,50.14,29.05,35.7,2,75,1
16.18,17.74,79.75,23.79,11.1,1,40,1
38.04,18.36,65.68,43.52,18.7,1,47,1
28.58,24.63,73.49,58.26,62.3,1,183,0
27.6,15.53,68.02,54.34,88.1,1,255,0
38.89,15.37,79.2,51.18,29.1,1,73,0
24.5,23.73,91.33,57.47,31.7,2,79,0
29.1,17.82,50.75,32.87,70.6,1,205,0
36.04,22.46,57.8,53.3,84.7,1,211,0
34.16,18.18,57.39,74.25,69.3,3,132,1
30.77,15.72,60.05,46.59,47.5,1,138,0
42.62,19.31,96.09,45.74,66.6,3,108,1
35.26,17.14,60.35,38.21,67.5,2,147,1
20.65,21.96,86.88,35.24,71.8,1,209,0
40.27,20.91,88.5,44.72,59.6,1,147,1
24.06,20.86,69.51,59.19,48.7,3,92,0
25.96,21.44,95.78,67.41,69.5,2,175,0
22.2,24.51,69.43,59.46,3.7,2,30,0
32.37,24.36,94.29,77.42,89.9,2,228,0
24.41,24.68,90.45,64.39,2.2,1,40,0
32.95,19.5,65.09,42.48,37.2,2,94,1
30.59,19.85,82.82,77.55,35.8,3,70,1
37.34,23.65,53.28,53.2,75.9,1,189,0
35.47,17.65,91.72,32.53,60.1,1,149,1
22.14,21.59,90.19,28.48,44.0,1,128,0
24.22,22.52,83.02,58.6,41.9,3,80,0
26.42,20.85,81.4,31.77,17.9,1,54,0
23.8,18.67,49.71,23.18,68.2,1,199,1
35.45,21.4,79.95,49.13,51.8,1,129,0
41.43,16.36,90.49,44.0,27.9,2,59,1
39.2,15.85,66.01,39.46,33.0,3,53,1
44.08,21.26,67.38,68.7,8.9,3,20,1
35.46,21.67,93.19,27.19,32.0,2,68,1
32.07,24.3,72.28,28.51,84.5,1,245,0
38.01,17.28,64.84,48.66,1.4,3,20,1
37.35,23.2,77.39,48.4,38.0,1,95,1
31.04,19.12,69.33,51.58,98.3,3,187,1
41.85,19.74,65.19,29.2,67.6,3,109,1
44.99,19.9,56.17,30.34,32.3,1,80,1
37.07,17.6,73.74,48.33,79.5,1,198,1
44.28,19.15,62.15,29.43,28.3,3,46,1
44.87,21.92,67.65,50.75,100.0,3,162,1
32.84,16.28,69.94,40.32,35.3,2,89,1
38.94,22.49,62.9,71.19,0.2,2,30,0
34.88,18.42,75.74,36.04,30.0,3,58,1
31.73,15.7,88.29,78.44,18.4,2,46,0
41.48,17.94,66.48,54.81,91.2,2,198,1
23.03,23.94,61.59,57.77,88.5,1,255,0
41.7,16.14,64.2,48.56,95.8,2,207,1
34.81,18.78,67.66,63.31,30.6,1,77,0
26.42,23.28,60.65,67.24,69.5,3,133,1
43.05,24.28,51.68,51.38,0.0,3,20,1
29.28,21.61,93.59,29.05,39.7,2,101,1
31.22,24.89,88.75,77.0,73.1,1,214,0
39.48,23.09,57.59,49.09,47.7,2,104,1
20.36,16.8,88.8,55.03,95.2,2,243,0
37.17,19.47,77.54,38.09,24.1,1,60,1
16.77,16.56,65.9,41.03,84.0,3,162,1
34.4,16.85,60.99,58.02,99.0,3,189,1
22.36,15.83,80.17,26.33,37.3,1,109,0
24.73,23.47,82.14,71.9,97.7,3,186,0
17.87,19.16,85.68,55.39,16.9,1,51,0
17.67,21.09,52.15,63.43,66.9,2,170,0
42.78,24.17,77.82,43.57,9.3,1,40,1
43.77,24.34,87.66,37.3,24.9,1,61,1
19.51,22.86,94.15,54.57,48.9,2,123,0
16.25,21.3,50.58,23.95,40.8,3,78,1
22.08,23.5,89.3,73.17,90.4,2,233,0
41.52,21.28,92.53,50.93,9.3,1,40,0
19.64,17.13,76.33,79.63,6.4,1,40,0
16.03,19.18,78.92,30.94,25.6,2,65,1
20.22,15.24,50.32,66.32,4.7,3,20,1
24.04,24.38,94.83,44.85,39.3,3,75,1
16.57,24.04,86.99,26.69,5.3,2,30,1
34.24,17.92,65.19,28.14,40.9,2,105,1
25.47,20.85,79.29,61.79,75.6,1,221,0
17.73,16.49,69.92,32.08,28.5,2,73,1
18.08,17.24,53.11,55.83,79.9,3,152,1
32.78,21.78,84.95,63.83,92.6,3,179,1
44.24,19.03,58.88,30.33,17.2,3,28,1
26.32,17.64,94.21,37.48,43.8,1,127,0
40.94,25.04,84.08,39.97,30.9,2,66,1
23.91,21.02,62.41,69.73,47.1,3,91,0
24.56,16.0,71.74,74.8,64.8,2,166,0
34.55,22.95,57.71,61.38,78.6,2,200,1
38.08,16.45,87.87,71.28,64.4,2,138,0
18.25,23.02,77.21,71.01,98.6,1,255,0
22.31,22.37,95.27,39.82,49.4,2,125,1
43.99,21.29,62.02,42.05,97.1,3,158,1
26.45,20.85,74.51,51.12,82.9,3,158,1
27.18,22.05,93.83,64.39,17.7,2,45,0
41.79,17.92,77.13,33.87,79.0,1,198,1
36.66,20.18,49.94,33.73,70.5,1,176,1
44.39,18.41,90.04,80.38,58.3,2,127,0
38.99,23.34,87.04,32.11,69.1,2,150,1
17.5,20.64,89.56,71.7,23.6,1,69,0
19.24,20.56,83.48,57.84,80.2,1,234,0
21.26,16.37,50.91,42.59,34.4,2,86,0
26.8,23.59,55.69,57.97,13.6,2,34,0
33.2,20.2,63.78,26.25,73.0,3,140,1
43.85,15.48,97.66,71.68,42.8,1,105,0
32.98,20.73,95.36,43.75,30.5,1,88,0
35.27,20.8,52.09,80.58,2.3,1,40,0
27.06,17.28,66.69,33.84,27.2,1,79,0
20.26,23.55,61.45,76.37,22.2,1,66,0
33.98,24.39,79.01,44.35,19.7,3,37,1
19.11,18.38,57.27,55.85,47.3,1,139,0
20.07,24.74,63.88,44.4,86.5,2,222,0
37.42,16.63,93.99,29.71,35.9,1,92,1
36.73,20.31,67.2,24.58,59.7,2,129,1
36.09,16.13,81.21,43.55,32.5,2,71,1
16.36,21.25,62.46,60.73,14.5,3,27,0
16.12,17.32,66.25,63.32,54.4,3,104,0
39.37,20.18,55.39,43.22,93.7,1,232,1
32.04,17.94,75.56,62.94,65.6,3,124,1
42.9,20.99,91.2,36.52,44.0,2,93,1
16.91,24.45,88.75,35.49,97.1,3,187,1
29.7,19.57,86.76,51.15,32.3,2,82,0
27.57,23.98,68.17,76.92,46.5,2,117,0
30.24,16.17,83.62,24.1,9.8,2,30,1
38.08,20.53,88.95,33.82,83.3,3,135,1
21.0,16.14,57.47,33.29,5.8,3,20,1
35.02,24.44,93.13,26.98,27.2,3,50,1
30.02,16.9,94.43,61.34,16.3,2,43,0
28.96,22.08,98.56,20.76,3.9,2,30,1
35.03,14.86,81.89,41.94,91.8,3,150,1
19.52,22.33,62.26,21.31,42.0,3,80,1
37.0,20.77,79.21,41.41,84.1,3,136,1
29.69,22.05,78.82,78.1,58.3,3,111,1
37.24,18.6,94.4,22.25,65.2,2,141,1
45.11,18.29,54.49,45.49,54.3,2,117,1
31.55,23.07,84.23,77.97,2.4,1,40,0
43.98,18.1,53.14,65.87,82.7,3,135,1
33.81,19.86,84.13,21.99,56.8,1,165,1
19.17,20.73,55.98,35.43,46.1,1,134,0
26.89,21.16,50.99,53.94,97.8,1,255,0
16.85,23.5,49.62,59.53,7.4,3,20,1
25.05,16.89,56.4,41.66,92.8,2,236,0
37.91,22.73,60.5,29.96,92.7,1,229,1
37.36,23.42,80.82,48.16,29.8,1,73,1
18.58,20.66,89.77,42.0,20.3,1,58,0
22.37,18.35,56.35,45.53,3.5,2,30,0
41.84,19.28,93.2,27.31,64.1,1,158,1
33.36,20.6,66.81,67.19,8.8,3,20,1
32.09,15.83,88.03,65.08,82.0,3,156,1
27.76,16.55,63.14,62.04,84.8,3,163,1
38.05,19.59,81.91,60.02,12.0,2,30,1
22.23,17.2,89.96,50.17,70.1,2,178,0
32.38,18.68,75.54,55.4,88.2,1,255,0
36.38,21.04,69.06,76.62,51.3,2,111,0
40.9,22.34,68.65,39.91,46.9,1,119,1
38.89,20.44,64.87,40.6,75.6,3,123,1
32.83,24.47,68.56,62.29,96.3,2,245,1
42.68,24.79,88.03,44.36,47.8,2,104,1
42.07,16.89,76.19,26.13,15.7,3,25,1
36.8,22.58,51.2,43.54,77.2,1,192,1
28.91,19.26,72.23,63.25,37.4,2,94,0
37.75,22.05,50.71,75.52,84.0,1,206,0
43.54,23.44,63.63,51.19,5.8,1,40,0
35.71,22.67,64.12,24.17,14.5,3,24,1
23.95,17.29,91.8,59.11,56.6,1,164,0
34.35,15.53,64.87,75.9,13.1,2,34,0
30.17,20.99,79.32,75.66,66.2,1,193,0
23.15,19.23,80.92,35.22,22.9,2,59,1
17.78,20.15,53.28,41.53,2.5,1,40,0
23.27,21.56,85.9,27.96,78.7,3,148,1
28.5,19.32,59.66,74.33,75.3,3,144,1
15.47,19.67,80.28,46.26,12.5,2,32,0
27.47,24.11,59.38,54.4,39.1,3,74,1
25.35,15.94,84.03,36.23,23.1,1,68,0
31.93,21.0,53.33,70.21,47.2,1,140,0
34.07,16.18,51.31,20.0,32.4,3,62,1
30.64,17.13,51.2,73.33,7.1,3,20,1
30.05,21.48,84.96,66.36,66.6,1,196,0
18.76,22.65,79.05,42.35,17.4,1,50,0
31.9,20.03,75.41,39.9,65.9,3,125,1
41.15,15.8,75.99,69.04,98.2,3,160,1
40.06,24.86,72.71,39.77,92.5,2,201,1
39.45,19.88,55.33,72.88,34.0,2,73,0
44.52,15.49,75.62,74.67,94.7,1,235,0
22.01,19.58,93.53,56.53,71.2,3,137,0
27.35,24.37,70.16,52.93,75.2,2,190,0
33.97,22.37,63.76,54.92,15.0,2,36,1
19.89,19.67,52.95,26.77,95.5,3,181,1
40.19,24.48,65.06,43.11,2.4,1,40,1
41.42,20.9,56.6,22.08,25.2,1,60,1
16.89,22.9,75.92,42.06,96.2,1,255,0
30.18,21.37,65.7,70.0,37.1,3,71,1
40.37,22.81,80.98,71.77,70.7,1,176,0
37.99,18.06,96.29,79.13,92.9,3,150,1
43.72,17.4,54.77,48.98,79.1,2,171,1
35.4,21.83,67.6,70.31,98.3,3,159,1
22.07,15.52,70.19,25.02,29.3,1,85,1
30.14,24.11,60.5,35.57,12.6,2,32,1
16.84,19.39,78.1,76.28,63.2,2,159,0
26.4,17.97,95.31,22.23,44.9,2,113,1
37.63,24.46,93.23,50.47,48.9,3,79,1
25.98,23.93,57.32,75.43,35.5,2,89,0
32.01,20.63,65.58,77.62,62.1,1,179,0
28.41,21.44,51.42,33.42,62.0,3,117,1
41.73,20.08,79.25,54.4,7.8,2,30,1
36.28,21.79,93.96,52.0,43.1,3,68,1
24.21,20.87,84.75,69.91,44.4,1,132,0
36.64,18.53,74.52,58.47,43.3,3,71,1
32.91,24.32,57.14,39.11,44.4,2,111,1
26.89,22.95,64.14,27.0,26.3,2,65,1
42.19,23.63,64.93,37.92,98.6,3,160,1
23.57,21.62,53.38,35.79,21.4,2,53,1
33.79,17.79,79.56,42.77,34.0,1,98,0
17.38,21.92,64.75,34.05,32.0,1,95,0
21.16,21.14,83.25,29.2,73.7,2,188,1
32.1,15.58,80.74,58.65,13.9,3,27,1
44.89,20.84,88.83,43.88,75.6,2,164,1
23.85,23.65,57.52,67.59,67.5,1,197,0
28.79,23.63,84.37,41.19,72.1,2,184,0
15.66,22.64,54.29,47.46,41.1,3,79,1
15.6,15.38,80.24,50.95,43.8,1,127,0
40.99,24.18,77.99,61.1,71.2,3,113,1
42.03,17.09,55.78,61.24,82.0,1,205,0
17.39,18.81,74.65,76.89,53.0,1,153,0
24.12,15.44,81.1,59.18,80.3,3,153,0
38.84,19.95,79.05,57.53,12.6,3,20,1
36.74,16.53,83.8,21.87,15.4,3,24,1
33.36,15.92,69.85,35.81,48.5,1,142,0
34.78,16.07,87.38,23.6,10.4,1,40,1
22.37,21.21,94.05,67.01,28.0,2,69,0
39.04,18.3,62.39,66.73,38.6,2,82,0
37.86,15.9,93.92,28.21,19.8,2,41,1
37.53,21.1,82.42,65.15,13.7,1,40,0
37.82,15.41,93.89,73.39,53.7,3,86,1
42.19,15.86,86.39,35.62,17.6,2,38,1
32.9,23.15,56.15,27.81,12.9,3,22,1
41.92,25.42,73.46,68.5,57.0,1,141,0
38.2,22.26,94.35,33.08,83.4,2,179,1
24.62,16.9,74.99,54.36,82.8,3,157,1
36.94,23.25,94.87,56.37,84.5,3,137,1
26.86,25.0,64.25,30.82,36.4,1,107,0
39.53,19.28,96.86,51.83,84.0,3,137,1
41.93,25.17,86.84,48.92,1.4,3,20,1
20.96,23.57,92.9,25.67,96.6,2,246,1
22.52,20.76,85.9,39.62,60.0,3,115,1
30.22,15.03,68.81,60.74,52.3,2,132,1
36.06,23.17,66.46,62.14,65.6,2,141,1
38.95,16.0,91.58,70.59,68.1,2,147,0
26.23,16.41,75.55,42.5,73.9,1,215,0
37.8,18.93,84.03,28.21,90.3,1,227,1
30.54,16.49,81.72,23.41,36.1,3,69,1
28.42,16.36,81.19,34.11,10.1,1,40,0
43.99,16.86,85.74,26.91,64.3,2,140,1
39.15,17.97,64.11,69.54,14.7,1,40,0
23.05,23.8,90.64,40.38,6.7,3,20,1
33.92,20.22,77.56,25.51,48.0,1,140,0
30.19,20.35,91.99,72.93,52.4,1,154,0
17.36,19.99,60.73,51.04,13.9,1,41,0
20.69,15.42,51.75,62.77,19.3,1,56,0
44.29,16.1,86.94,42.24,86.7,3,140,1
23.61,24.49,70.42,27.99,59.3,1,173,0
29.25,19.59,65.95,48.51,91.8,2,234,0
23.34,21.46,60.59,58.0,9.3,2,30,0
16.85,23.44,73.07,54.26,36.4,2,94,0
37.54,22.51,77.6,35.06,25.8,3,41,1
40.1,19.54,86.9,25.68,88.5,3,142,1
30.7,17.42,77.87,64.51,98.5,3,186,1
20.06,20.89,92.74,44.61,67.9,1,196,0
24.88,19.26,51.51,57.02,41.5,1,124,0
39.23,17.16,71.01,45.12,75.6,1,192,1
18.26,19.69,63.34,36.27,21.9,1,65,0
29.46,24.13,58.32,74.83,71.5,2,183,0
15.82,23.77,63.48,24.3,9.0,3,20,1
24.68,19.38,64.38,75.33,4.4,3,20,0
34.99,15.55,69.12,52.57,29.2,3,56,1
38.22,18.66,76.47,43.66,71.9,1,178,1
24.18,20.36,58.61,39.66,100.0,1,255,0
39.9,23.67,74.96,64.21,38.1,3,61,1
42.36,22.47,52.91,48.16,43.0,2,94,1
37.65,22.47,87.32,47.07,17.0,2,38,1
29.41,20.64,71.26,75.36,28.9,1,83,0
44.31,22.79,71.26,60.35,76.4,1,193,0
43.53,18.32,56.39,36.58,24.2,3,38,1
20.5,16.48,52.24,44.43,80.9,1,237,0
20.41,22.27,70.45,25.76,63.9,3,121,1
32.01,16.71,57.23,54.11,36.1,2,93,1
42.12,22.95,93.23,38.63,2.5,3,20,1
24.88,19.36,63.36,47.54,1.1,3,20,1
30.03,21.75,72.42,58.86,30.3,1,90,0
23.73,21.66,54.17,76.6,78.2,3,150,1
32.26,19.4,71.96,52.53,98.2,3,187,1
21.27,23.28,70.16,68.75,53.4,2,135,0
42.95,21.83,81.83,34.62,83.4,2,179,1
38.1,19.93,91.57,52.28,76.8,1,190,0
19.34,21.1,91.57,25.83,85.2,1,249,0
37.17,21.62,52.31,21.36,34.1,3,57,1
28.39,21.06,81.61,28.74,49.6,2,127,1
19.77,18.71,76.39,25.29,59.8,3,115,1
29.43,22.66,94.74,42.01,78.1,3,150,1
44.49,15.76,53.99,27.83,43.0,1,107,1
24.06,14.71,91.07,52.61,97.8,2,248,0
21.03,21.11,66.22,50.61,62.4,3,118,1
22.59,20.24,72.98,47.52,78.7,2,203,0
23.97,25.18,53.81,46.65,62.4,3,118,1
40.88,21.45,73.29,42.69,21.8,3,36,1
28.47,18.01,93.9,38.96,35.1,1,101,0
42.58,18.93,76.42,74.13,99.2,1,247,0
41.25,23.8,67.89,38.39,44.0,1,111,1
35.65,20.32,94.01,27.19,22.1,1,54,1
17.8,17.64,88.97,51.06,3.6,1,40,0
33.05,18.28,54.0,76.88,53.5,1,157,0
34.85,25.18,53.87,46.4,53.2,1,132,1
33.14,19.92,81.86,46.35,52.9,1,153,0
21.42,18.67,52.45,63.98,15.0,2,37,0
24.77,20.98,59.15,62.74,0.4,3,20,0
43.81,22.73,84.74,48.98,38.6,1,97,1
39.98,17.12,75.39,55.21,41.8,3,69,1
16.63,22.59,75.97,48.82,42.5,2,107,0
31.37,23.66,82.22,69.4,4.0,3,20,1
17.98,24.22,64.47,28.6,9.8,3,20,1
44.82,18.63,97.12,28.89,76.9,3,124,1
17.68,16.49,50.2,66.19,81.6,3,155,1
40.5,20.2,78.74,22.81,86.1,1,214,1
30.38,21.76,68.4,21.44,97.3,3,186,1
41.26,16.7,92.21,79.0,6.1,2,30,0
28.15,21.6,60.81,48.33,65.8,2,166,0
43.3,15.07,70.96,57.95,0.9,2,30,1
20.93,17.67,82.54,71.76,80.0,2,203,0
34.31,19.73,66.15,28.84,35.8,2,90,1
35.52,19.95,50.78,57.4,35.2,3,57,1
19.14,17.87,58.55,77.51,40.9,3,78,0
20.85,16.7,96.32,51.14,17.6,3,35,1
40.52,23.23,52.76,43.69,2.3,3,20,1
16.53,22.78,61.77,27.44,69.6,3,133,1
42.09,21.1,78.01,29.52,7.2,1,40,1
28.13,21.51,91.8,60.12,84.3,3,160,1
15.55,19.85,64.29,75.63,8.2,1,40,0
26.28,21.03,97.37,64.88,68.4,3,131,1
27.81,16.33,54.4,56.24,18.4,1,55,0
35.17,21.65,56.21,57.84,40.2,3,65,1
30.93,18.79,90.87,74.32,32.6,3,62,1
41.1,24.82,70.66,23.01,31.1,3,49,1
28.21,20.16,52.34,36.25,36.9,3,70,1
31.55,18.63,73.28,31.56,50.3,2,127,1
27.88,24.5,71.5,21.54,48.5,3,91,1
30.44,22.74,74.43,45.17,1.8,3,20,1
24.36,17.68,91.41,20.76,18.1,2,46,1
38.37,16.73,89.22,72.16,70.2,1,176,0
31.4,18.28,90.23,33.08,89.2,1,255,0
26.83,20.8,50.66,41.74,53.5,1,156,0
35.21,21.32,98.44,28.45,3.0,1,40,1
36.34,18.93,58.53,42.49,85.8,1,212,1
37.44,20.03,83.31,31.12,67.1,3,108,1
28.21,19.45,67.62,30.14,84.6,1,246,0
16.68,19.52,65.23,34.56,64.4,3,123,1
44.95,21.83,81.95,59.2,69.7,2,150,1
16.85,20.1,96.07,78.47,52.8,2,135,0
32.49,20.62,79.39,70.33,71.7,1,208,0
20.73,21.43,76.36,29.36,69.2,3,131,1
20.96,22.84,49.55,51.03,50.7,2,131,0
34.63,22.75,65.26,75.15,94.3,1,233,0
28.74,15.24,87.57,62.13,23.1,3,44,1
20.25,21.74,82.34,29.17,2.8,2,30,1
23.35,22.31,60.78,33.85,55.0,1,160,0
33.1,18.34,60.07,44.7,29.4,2,73,1
36.16,19.29,57.5,46.08,13.1,1,40,1
23.82,24.96,72.04,67.56,49.6,1,144,0
21.64,19.64,96.61,54.04,94.1,1,255,0
30.11,23.5,86.78,59.08,89.2,1,255,0
26.29,16.37,75.45,28.09,81.5,3,156,1
22.7,17.58,63.26,54.52,25.6,3,47,1
29.16,21.2,95.9,55.36,6.6,1,40,0
26.48,21.05,95.2,54.09,63.6,2,162,0
20.5,22.83,58.39,35.5,21.0,2,52,1
25.59,23.91,75.32,51.1,67.4,3,128,1
31.57,19.28,89.93,24.45,57.5,1,167,1
27.83,21.63,90.0,73.57,10.5,3,20,1
24.26,17.83,52.69,35.36,49.0,2,125,1
20.78,22.02,96.13,54.39,10.3,3,20,1
18.3,19.04,80.74,43.13,100.0,1,255,0
32.28,20.9,53.89,65.91,91.5,1,255,0
36.86,17.54,75.63,71.16,29.6,1,73,0
25.56,24.3,65.93,36.87,50.1,1,144,0
37.79,16.95,58.69,41.87,85.1,1,212,1
44.59,18.43,67.06,28.37,66.9,2,146,1
31.81,23.29,58.83,35.44,92.9,1,255,0
27.74,25.0,61.87,35.82,5.4,2,30,1
21.11,19.03,71.32,51.09,81.4,3,154,1
31.11,17.03,79.49,77.83,13.0,1,40,0
18.49,19.56,57.79,62.28,57.5,2,145,0
36.97,22.53,74.66,20.47,26.0,3,42,1
23.19,24.8,64.21,29.18,70.9,3,137,1
36.4,18.71,64.69,75.99,25.8,2,56,0
40.98,22.51,82.13,47.42,50.7,1,126,1
26.49,19.17,55.53,32.92,25.1,3,50,1
19.63,18.24,69.88,21.54,43.6,2,111,1
40.35,17.3,57.97,41.11,39.8,1,99,1
30.27,22.45,67.23,74.86,54.1,1,159,0
30.37,18.26,82.54,30.69,38.9,2,100,1
23.24,17.55,61.12,30.47,66.8,3,127,1
19.75,16.25,66.5,24.01,24.3,1,70,1
42.93,18.26,96.21,76.1,66.1,2,143,0
16.78,18.78,58.95,21.25,35.5,1,104,1
25.82,23.27,85.34,63.33,1.6,3,20,1
36.42,17.29,96.27,68.97,43.9,2,93,0
43.39,17.97,89.93,61.06,86.1,3,138,1
19.16,19.08,62.98,47.92,77.3,1,227,0
33.16,22.25,91.73,77.24,9.7,1,40,0
29.06,24.14,95.48,62.55,37.8,3,71,1
17.03,21.8,79.44,61.09,26.3,2,66,0
18.18,24.7,79.95,79.17,33.5,2,86,0
25.03,18.72,80.61,30.94,76.8,1,224,0
30.62,15.11,80.15,63.5,88.6,2,225,1
40.13,15.31,55.01,36.32,62.5,3,102,1
27.8,18.35,88.41,75.82,76.0,1,222,0
42.25,25.01,90.34,53.35,71.4,1,178,0
17.41,23.04,62.24,21.46,40.5,3,75,1
21.19,18.34,62.9,45.21,53.1,2,135,0
38.34,17.88,89.92,30.41,12.2,1,40,1
29.04,19.31,52.4,70.17,86.0,2,217,0
26.23,15.43,85.98,35.59,47.4,2,120,1
19.81,20.51,95.11,71.89,84.3,1,249,0
26.61,17.9,82.73,53.89,84.7,3,162,1
27.27,15.98,66.97,66.82,62.4,2,156,0
26.37,22.76,72.66,70.8,25.1,1,74,0
20.78,21.16,72.02,29.84,41.9,1,120,0
18.19,19.36,65.51,70.91,70.6,1,207,0
17.65,20.48,73.85,19.88,47.8,3,92,1
35.64,20.81,91.39,56.47,56.8,1,143,0
34.64,19.06,63.28,36.28,23.4,3,37,1
16.81,20.23,70.5,34.27,33.3,2,84,1
24.63,23.62,74.32,69.69,37.1,2,95,0
33.13,16.21,63.01,70.25,0.5,1,40,0
44.67,18.71,61.04,57.98,79.9,2,173,1
37.94,21.74,87.26,47.93,91.9,2,198,1
35.82,22.65,90.01,20.79,63.3,2,160,1
30.85,18.29,67.93,51.38,52.4,2,135,1
33.33,17.03,92.26,48.84,11.8,2,30,1
38.05,23.53,90.19,44.22,87.3,1,216,1
20.83,19.74,61.72,77.61,49.2,1,143,0
42.24,20.76,84.84,57.39,83.3,1,207,0
33.93,15.78,66.98,33.39,34.5,1,99,0
39.16,22.45,93.0,32.04,10.6,3,20,1
35.52,20.02,93.64,77.74,81.4,1,204,0
44.7,22.26,69.36,23.94,60.0,1,149,1
17.4,18.74,94.78,51.19,80.7,3,153,1
